intron_ID,gene,sample_prefix,Ave,SE
X 172413 172752 -,YJL130C_five_prime_UTR_intron,UPF1,0.08719029866666667,0.004923971292521832
X 172440 172752 -,YJL130C_five_prime_UTR_intron,UPF1,0.006853337333333333,8.820603988845917e-4
X 387349 387449 -,BET4,UPF1,0.04423914933333333,0.012458149578775765
X 387378 387435 -,BET4,UPF1,0.016625073666666667,0.006245916510542558
X 435228 435325 +,PRE3,UPF1,6.201635e-4,1.8857049999999995e-4
X 435228 435327 +,PRE3,UPF1,0.002568586333333333,6.371310301956036e-4
X 435228 435429 +,PRE3,UPF1,0.0011096245,7.052574999999999e-4
X 435228 435469 +,PRE3,UPF1,0.0011713423333333333,4.118314437405727e-4
X 435232 435343 +,PRE3,UPF1,0.0022638276666666667,0.0011214688048207634
X 469184 469321 -,REC107,UPF1,0.11944444433333333,0.010015420132580498
X 469184 469405 -,REC107,UPF1,2.861111111,1.0471448542923696
X 469184 469411 -,REC107,UPF1,0.20555555566666667,0.07092858508456774
X 50269 50435 -,NCE101,UPF1,0.018718491333333333,0.009796730798245189
X 50322 50411 -,NCE101,UPF1,0.007935098333333333,0.002179464875190646
X 50344 50411 -,NCE101,UPF1,0.0052913813333333335,0.0012337238196293279
X 608483 608581 +,RPL43B,UPF1,0.0042153655,0.0038913735
X 702781 703054 -,RPS4A,UPF1,3.655e-5,8.500000000000002e-7
X 702798 703053 -,RPS4A,UPF1,7.451466666666667e-5,3.752217409005566e-5
X 73797 74216 +,RPS14B,UPF1,0.00169371,3.409196358562137e-4
X 74081 74204 +,RPS14B,UPF1,1.393635e-4,2.2349999999999538e-7
X 74114 74204 +,RPS14B,UPF1,0.006046088333333334,0.0010111018612042894
X 75554 76324 +,RPL39,UPF1,1.24335e-4,4.2235e-5
X 75941 76326 +,RPL39,UPF1,2.0519e-4,1.2319e-4
X 91003 91411 +,RPL17B,UPF1,0.001809641,3.685000000000001e-4
X 91095 91256 +,RPL17B,UPF1,7.72e-5,5.999999999999943e-7
X 91095 91406 +,RPL17B,UPF1,9.150475e-4,5.260935e-4
X 91095 91424 +,RPL17B,UPF1,2.56799e-4,6.981275796729421e-5
XI 109486 109883 +,RPL17A,UPF1,0.0022802119999999998,0.0011626297235325326
XI 109526 109883 +,RPL17A,UPF1,5.293285e-4,4.058335e-4
XI 109546 109883 +,RPL17A,UPF1,5.410575e-4,3.540254999999999e-4
XI 109578 109890 +,RPL17A,UPF1,8.376816666666666e-4,1.3492274908916499e-4
XI 109580 109885 +,RPL17A,UPF1,1.5824600000000002e-4,3.3558e-5
XI 109594 109881 +,RPL17A,UPF1,2.30649e-4,4.451499918379571e-5
XI 155272 155613 +,APE2,UPF1,0.025937582,0.008568428743662536
XI 155272 155619 +,APE2,UPF1,0.008710631666666666,0.0031728947182388693
XI 155272 155622 +,APE2,UPF1,0.033407648666666664,0.006579823456049494
XI 155272 155629 +,APE2,UPF1,0.05706542766666666,0.009883648059861843
XI 158616 158973 +,RPS27A,UPF1,0.004651966666666667,4.903150847887962e-4
XI 166400 166484 +,YKL150W_five_prime_UTR_intron,UPF1,0.07301587300000001,0.02026531019386865
XI 166400 166502 +,YKL150W_five_prime_UTR_intron,UPF1,0.061904762,0.0047619049999999994
XI 166400 166516 +,YKL150W_five_prime_UTR_intron,UPF1,0.4206349206666667,0.1172993317622569
XI 166400 166535 +,YKL150W_five_prime_UTR_intron,UPF1,0.041269841,0.007936508
XI 166447 166516 +,YKL150W_five_prime_UTR_intron,UPF1,0.7269841266666667,0.058083093533287056
XI 283096 283396 +,TEF4,UPF1,0.001898301,0.0013610419999999998
XI 283096 283422 +,TEF4,UPF1,0.0015672686666666667,7.285361508569389e-4
XI 283096 284525 +,TEF4,UPF1,8.1826e-5,2.5625999999999998e-5
XI 283097 283422 +,TEF4,UPF1,0.001966433666666667,1.0763953247503653e-4
XI 283318 283421 +,TEF4,UPF1,1.099215e-4,2.4695000000000007e-6
XI 430456 430654 -,SFT1,UPF1,0.004855137,0.002227016
XI 432031 432432 +,RPL14A,UPF1,9.827433333333332e-5,5.918288005927991e-5
XI 432035 432395 +,RPL14A,UPF1,9.40175e-5,4.011749999999999e-5
XI 432035 432409 +,RPL14A,UPF1,1.75416e-4,6.0962808916584544e-5
XI 432035 432414 +,RPL14A,UPF1,1.95523e-4,3.4562e-5
XI 437838 437898 +,DID4,UPF1,0.006075492,0.0013732980000000002
XI 437838 437906 +,DID4,UPF1,0.023329469,0.003236870902826421
XI 437838 437913 +,DID4,UPF1,0.034025657,0.010525132196476316
XI 437838 437925 +,DID4,UPF1,0.015497025666666666,0.0018573809113886087
XI 447722 447810 -,ECM9,UPF1,0.0236879025,0.005237717499999999
XI 551680 552001 +,RPS21A,UPF1,4.795e-5,1.250000000000003e-6
XI 551681 551972 +,RPS21A,UPF1,2.8754566666666664e-4,9.722107322032149e-5
XI 551681 552022 +,RPS21A,UPF1,3.6872533333333335e-4,1.1834655632834347e-4
XI 551681 552043 +,RPS21A,UPF1,0.0010344023333333334,1.2672715172150142e-4
XI 618375 618526 -,RPL40B,UPF1,0.009330493666666667,9.317124402236155e-4
XI 625902 625986 +,PCC1,UPF1,0.010154279333333334,0.003586856881148189
XI 82999 83081 +,CNB1,UPF1,0.0296224535,0.0012094254999999996
XI 82999 83083 +,CNB1,UPF1,0.001274734,1.1126699999999996e-4
XI 93303 93465 -,YKL186C_five_prime_UTR_intron,UPF1,1.644363806,0.1487082548293939
XI 93303 93515 -,YKL186C_five_prime_UTR_intron,UPF1,0.280578898,0.03502645281667387
XI 93367 93465 -,YKL186C_five_prime_UTR_intron,UPF1,4.520011035,0.3155213768310677
XII 1028871 1029254 +,RPL6B,UPF1,1.79677e-4,5.492699999999999e-5
XII 242322 242661 +,RPS0B,UPF1,5.5049999999999996e-5,6.499999999999988e-7
XII 242322 242690 +,RPS0B,UPF1,5.58799e-4,7.741404717491522e-5
XII 242322 242712 +,RPS0B,UPF1,2.0985366666666667e-4,9.973041331565367e-5
XII 242322 242775 +,RPS0B,UPF1,6.367626666666667e-4,2.040782913764008e-5
XII 242322 242826 +,RPS0B,UPF1,0.0010729916666666667,3.63609518798364e-4
XII 242322 242996 +,RPS0B,UPF1,1.30967e-4,1.8223174979496118e-5
XII 242322 243162 +,RPS0B,UPF1,2.4606666666666667e-4,7.171691141642333e-5
XII 242594 242680 +,RPS0B,UPF1,2.76597e-4,1.13332e-4
XII 263206 263602 +,RPL22A,UPF1,6.575533333333333e-5,2.6022474807579527e-5
XII 263207 263595 +,RPL22A,UPF1,4.34e-5,1.1039172674314562e-5
XII 263277 263594 +,RPL22A,UPF1,0.001046829,5.0597840451281436e-5
XII 327269 327399 -,NYV1,UPF1,0.0057802696666666665,0.003932694395632013
XII 398533 398597 +,DCN1,UPF1,0.0393817205,0.014381720499999999
XII 40233 40400 -,COF1,UPF1,5.395753333333333e-4,9.341983193507565e-5
XII 522670 522725 +,RPL37A,UPF1,4.205156666666667e-4,3.817037600169943e-5
XII 522670 522785 +,RPL37A,UPF1,1.41707e-4,2.6737999999999997e-5
XII 522670 522995 +,RPL37A,UPF1,0.0015814586666666665,6.788157802846399e-4
XII 522671 523029 +,RPL37A,UPF1,1.1426933333333333e-4,3.2053307610569266e-5
XII 522674 523028 +,RPL37A,UPF1,7.648966666666667e-5,1.925111962400571e-5
XII 522891 523028 +,RPL37A,UPF1,0.00146978,8.369980663657473e-5
XII 564455 564517 -,ATG38,UPF1,0.031999092,0.012646574918584097
XII 712719 713155 -,RPS30A,UPF1,2.57034e-4,1.8673399999999998e-4
XII 712724 713153 -,RPS30A,UPF1,6.696366666666667e-5,2.9934845138140347e-5
XII 712726 712939 -,RPS30A,UPF1,1.2921733333333334e-4,2.4053473133370534e-5
XII 712726 713247 -,RPS30A,UPF1,4.925e-5,1.4149999999999997e-5
XII 712728 713157 -,RPS30A,UPF1,6.705e-5,2.8049999999999994e-5
XII 712743 713155 -,RPS30A,UPF1,3.55075e-4,4.143017487693401e-5
XII 744154 744230 +,UBC12,UPF1,0.022251920666666668,0.009958468388942153
XII 744154 744231 +,UBC12,UPF1,0.206878118,0.02254385949437525
XII 744154 744232 +,UBC12,UPF1,0.03442029,0.017753623
XII 744154 744233 +,UBC12,UPF1,0.030856498,0.0029843846484128565
XII 744154 744234 +,UBC12,UPF1,0.021195652000000002,0.0038043480000000004
XII 744154 744239 +,UBC12,UPF1,0.483184842,0.04018723340165921
XII 766052 766129 -,TAD3,UPF1,0.027184359499999998,8.054625000000013e-4
XII 766074 766249 -,TAD3,UPF1,0.0405713165,0.0033174161353653206
XII 766158 766249 -,TAD3,UPF1,0.007831818666666667,0.002615011299103972
XII 766182 766245 -,TAD3,UPF1,0.005204214,0.0014917895025741178
XII 766187 766249 -,TAD3,UPF1,0.122664162,0.005164169393491108
XII 786616 786683 +,REC102,UPF1,2.1777777776666665,0.9119237568818088
XII 795919 796335 -,YLR333C_five_prime_UTR_intron,UPF1,7.871086666666667e-4,2.847607929153482e-4
XII 819331 819793 +,RPL26A,UPF1,0.0014040183333333333,6.467160839436765e-4
XII 855878 856427 +,YLR367W_five_prime_UTR_intron,UPF1,0.2570676275,0.014273835499999997
XII 855881 856436 +,YLR367W_five_prime_UTR_intron,UPF1,9.274856666666666e-4,3.3562220703758233e-4
XII 855881 856438 +,YLR367W_five_prime_UTR_intron,UPF1,6.707109999999999e-4,4.3793599999999994e-4
XII 856570 857057 +,RPS22B,UPF1,0.0026855710000000003,0.0014601930876515384
XII 856989 857057 +,RPS22B,UPF1,0.056409594333333334,0.0020795531978451787
XII 898160 898647 +,YLR388W_five_prime_UTR_intron,UPF1,1.39092e-4,4.6592e-5
XII 898549 898645 +,YLR388W_five_prime_UTR_intron,UPF1,0.0032145436666666666,9.361704448568353e-4
XII 931326 931698 -,RPL31B,UPF1,3.0625966666666666e-4,6.936247400752402e-5
XII 931336 931698 -,RPL31B,UPF1,0.0013111526666666666,2.3344533988376047e-4
XII 931362 931698 -,RPL31B,UPF1,2.868145e-4,5.12805e-5
XII 931367 931698 -,RPL31B,UPF1,2.5792333333333334e-4,8.988058931777824e-5
XII 931377 931698 -,RPL31B,UPF1,4.349206666666667e-4,2.094210995930873e-4
XII 987142 987221 +,TDA5,UPF1,0.033165013666666666,0.006182236050145997
XII 987142 987233 +,TDA5,UPF1,0.030786630666666665,0.004995651222214322
XII 987142 987339 +,TDA5,UPF1,0.018353482666666667,0.0032165708349089894
XII 987142 987349 +,TDA5,UPF1,0.14585972766666666,0.00717019578451045
XIII 123388 124157 -,RPL6A,UPF1,0.0023857143333333333,3.2033707664756993e-4
XIII 123745 124159 -,RPL6A,UPF1,3.1578300000000004e-4,1.0315299999999999e-4
XIII 140091 140188 -,ERV41,UPF1,0.0020119166666666666,9.529518965229975e-4
XIII 163553 163716 -,IMD4,UPF1,0.0038209526666666666,6.45169933470331e-4
XIII 211441 211570 +,SRC1,UPF1,1.5289305936666666,0.15220978611517838
XIII 223235 223781 -,RPS18B,UPF1,4.956746666666666e-4,1.1396513015879512e-4
XIII 223238 223781 -,RPS18B,UPF1,8.632206666666667e-4,1.694669000565532e-4
XIII 223379 223779 -,RPS18B,UPF1,0.004435155666666667,7.478252068976044e-4
XIII 223380 223781 -,RPS18B,UPF1,2.5908366666666665e-4,8.591475301392914e-5
XIII 223406 223781 -,RPS18B,UPF1,1.104855e-4,7.13855e-5
XIII 225892 226294 +,RPS17A,UPF1,3.06731e-4,9.93545231095864e-5
XIII 226031 226289 +,RPS17A,UPF1,6.195e-5,9.050000000000003e-6
XIII 23361 23654 -,TUB3,UPF1,0.009912079,0.002024261
XIII 23473 23658 -,TUB3,UPF1,0.0016382063333333333,2.7718646999227395e-4
XIII 23474 23658 -,TUB3,UPF1,0.0013165734999999999,8.744864999999999e-4
XIII 337818 337917 +,ARP9,UPF1,0.017068746666666666,0.0016626801876705303
XIII 424998 425124 +,SEC14,UPF1,0.051239294666666664,0.0015505002718444716
XIII 424998 425127 +,SEC14,UPF1,0.0018566646666666666,7.955580644198413e-4
XIII 424998 425160 +,SEC14,UPF1,0.00532592,9.648220793505574e-4
XIII 499882 500154 -,ASC1,UPF1,0.0028153889999999997,1.2432865144848957e-4
XIII 517560 517885 +,STO1,UPF1,0.016290143333333333,0.0027028843161182666
XIII 517729 517885 +,STO1,UPF1,0.010807286666666667,0.0013532941193264108
XIII 551124 551203 -,RPL13B,UPF1,0.0013836136666666666,2.314429747622031e-4
XIII 551952 552471 +,RPS16A,UPF1,3.0769e-4,1.4383140667577907e-4
XIII 551952 552474 +,RPS16A,UPF1,6.795856666666667e-4,9.328617108005759e-5
XIII 551952 552484 +,RPS16A,UPF1,0.005210707333333333,1.7631700674479618e-4
XIII 551952 552487 +,RPS16A,UPF1,5.412253333333334e-4,1.686991642197567e-4
XIII 551952 552507 +,RPS16A,UPF1,0.0018174956666666667,3.5242325687366956e-4
XIII 551952 552510 +,RPS16A,UPF1,3.9409e-4,1.1982483555729727e-4
XIII 552063 552495 +,RPS16A,UPF1,0.00142336,4.1395553732375654e-4
XIII 651158 651620 +,RPL36A,UPF1,7.19e-5,2.099999999999997e-6
XIII 651161 651647 +,RPL36A,UPF1,0.001220012,1.2311927459310887e-4
XIII 666786 667017 -,RAD14,UPF1,0.011023383000000001,2.1257200000000028e-4
XIII 666806 667017 -,RAD14,UPF1,0.022871016333333334,0.00937105356207985
XIII 666909 667017 -,RAD14,UPF1,0.049110654,0.010589759710534842
XIII 666923 667017 -,RAD14,UPF1,0.082347792,0.021729672694385724
XIII 666942 667017 -,RAD14,UPF1,0.022046766000000002,4.2514400000000056e-4
XIII 666947 667017 -,RAD14,UPF1,0.0238145715,0.0013426614999999997
XIII 666952 667017 -,RAD14,UPF1,0.012136665000000001,0.00673126
XIII 732466 732844 +,RPS10B,UPF1,9.590136666666666e-4,1.5282360431374616e-4
XIII 732466 732849 +,RPS10B,UPF1,5.934076666666666e-4,7.69000671550061e-5
XIII 732466 732857 +,RPS10B,UPF1,4.34e-5,9.250045044935366e-6
XIII 732466 732858 +,RPS10B,UPF1,0.001564727,1.2517087620928443e-4
XIII 732466 732869 +,RPS10B,UPF1,6.585e-5,1.325e-5
XIII 732466 732878 +,RPS10B,UPF1,1.29687e-4,2.7217333686457975e-5
XIII 732466 732911 +,RPS10B,UPF1,0.0021033246666666665,7.503422427568932e-4
XIII 732467 732876 +,RPS10B,UPF1,6.37e-5,1.0999999999999998e-5
XIII 753743 754215 -,RPL20A,UPF1,0.0059671713333333334,2.0760209227617242e-4
XIII 753743 754220 -,RPL20A,UPF1,0.011318960333333334,0.011001848454490567
XIII 753765 754219 -,RPL20A,UPF1,2.59444e-4,4.5837000000000015e-5
XIII 82291 82360 +,GIM5,UPF1,0.009030660000000001,7.790203951572771e-4
XIV 144848 145254 -,IST1,UPF1,0.028026163666666666,0.017393065783577452
XIV 145181 145254 -,IST1,UPF1,0.036097215,0.002675258324413801
XIV 185492 185566 +,VPS75,UPF1,0.076264237,0.010010143891086547
XIV 185492 185570 +,VPS75,UPF1,0.004244465333333333,0.0022585351369857217
XIV 185492 185578 +,VPS75,UPF1,0.12318905466666667,0.009230022870749102
XIV 185492 185582 +,VPS75,UPF1,0.007244696666666667,0.003173177067985352
XIV 331453 331837 +,RPL42A,UPF1,0.0010531886666666666,3.119313985656322e-5
XIV 331675 331837 +,RPL42A,UPF1,1.02849e-4,1.9428382185177783e-5
XIV 350958 351060 +,LSM7,UPF1,0.08019572466666668,0.0024662880344559885
XIV 350958 351077 +,LSM7,UPF1,0.0022622824999999997,0.0011741435
XIV 443355 444171 -,RPS7B,UPF1,9.748066666666666e-5,2.582006275059076e-5
XIV 443781 444171 -,RPS7B,UPF1,6.27149e-4,1.7868569311783194e-4
XIV 443829 444173 -,RPS7B,UPF1,9.9331e-5,3.347505688319786e-6
XIV 443832 444171 -,RPS7B,UPF1,1.6721850000000002e-4,7.00185e-5
XIV 443846 444171 -,RPS7B,UPF1,4.5481e-4,1.14558e-4
XIV 443850 444171 -,RPS7B,UPF1,1.4975866666666667e-4,5.665773934286864e-5
XIV 501157 501493 +,YNL066W_five_prime_UTR_intron,UPF1,0.0031307835,0.0020209055
XIV 534875 534980 -,YNL050C,UPF1,0.09219785433333333,0.02731525544784024
XIV 557575 557684 +,GPI15,UPF1,0.017093695333333332,0.0015954518718361412
XIV 557611 557698 +,GPI15,UPF1,0.013062621,0.006602603016240817
XIV 622977 623286 +,HRB1,UPF1,0.007909291666666667,0.0019282626225588266
XIV 64056 64450 -,RPL18B,UPF1,9.361899999999999e-4,3.551319999999999e-4
XV 240935 241025 -,RRT8,UPF1,0.015379649,0.002139697376834709
XV 240948 241172 -,RRT8,UPF1,0.0138588515,0.007723882499999999
XV 240958 241025 -,RRT8,UPF1,0.0093817225,0.0028882165
XV 505934 506336 +,RPS7A,UPF1,0.012542382000000001,0.012506882
XV 505938 505995 +,RPS7A,UPF1,0.0011905386666666666,2.5320108490113375e-4
XV 505938 506252 +,RPS7A,UPF1,1.8326033333333332e-4,3.8997739696608625e-5
XV 505938 506321 +,RPS7A,UPF1,1.6270566666666666e-4,6.219519188365322e-5
XV 505940 506340 +,RPS7A,UPF1,8.6671e-5,1.9871e-5
XV 552666 552828 -,PFY1,UPF1,7.916975e-4,1.238435e-4
XV 552669 552877 -,PFY1,UPF1,6.520790000000001e-4,2.0684299999999998e-4
XV 778858 779386 -,RPL33B,UPF1,8.23045e-5,2.8204499999999997e-5
XV 778860 779252 -,RPL33B,UPF1,0.0021810746666666666,2.631228870067706e-4
XV 778892 779386 -,RPL33B,UPF1,1.92964e-4,1.3856399999999998e-4
XV 780122 780278 +,snR17a_intron,UPF1,6.7845e-5,1.958622879304062e-5
XV 867078 867586 +,RPS10A,UPF1,1.5848000000000001e-4,4.3982661492911045e-5
XV 867150 867537 +,RPS10A,UPF1,0.0025072326666666666,1.1058971809098913e-4
XV 867150 867539 +,RPS10A,UPF1,0.0012238426666666667,2.3202743044256145e-5
XV 867150 867541 +,RPS10A,UPF1,4.8299999999999995e-5,2.8999999999999993e-5
XV 867150 867551 +,RPS10A,UPF1,2.84e-5,9.099999999999996e-6
XV 867150 867584 +,RPS10A,UPF1,5.8e-5,1.9299999999999995e-5
XV 867150 867589 +,RPS10A,UPF1,4.5500433333333333e-4,1.9854131331734908e-4
XV 867151 867587 +,RPS10A,UPF1,9.5062e-5,2.797246105249471e-5
XV 867231 867586 +,RPS10A,UPF1,1.7235433333333334e-4,6.238553447270005e-5
XV 867398 867586 +,RPS10A,UPF1,0.001212117,2.56596e-4
XV 867440 867586 +,RPS10A,UPF1,1.1319999999999999e-4,7.538242500742464e-5
XV 900768 901159 -,RPL20B,UPF1,1.566435e-4,2.9984999999999947e-6
XV 900768 901194 -,RPL20B,UPF1,0.009334674333333333,0.009221581511461149
XV 900785 901193 -,RPL20B,UPF1,6.402953333333333e-4,8.473129831873092e-5
XV 92439 92830 -,RPS19A,UPF1,0.0015359256666666666,7.611020630465915e-4
XV 92440 92829 -,RPS19A,UPF1,1.8127733333333333e-4,4.653199603259867e-5
XV 92441 92521 -,RPS19A,UPF1,0.0016319503333333334,1.2308857126114967e-4
XV 92444 92833 -,RPS19A,UPF1,1.29192e-4,5.169051741857495e-5
XV 92457 92830 -,RPS19A,UPF1,3.4478566666666665e-4,7.71137201936926e-5
XV 93844 94195 -,RPL18A,UPF1,9.092806666666667e-4,5.8841011696302836e-5
XV 93844 94319 -,RPL18A,UPF1,1.30696e-4,8.91489197915488e-6
XVI 115219 115298 +,YPL230W_five_prime_UTR_intron,UPF1,1.370888371,0.7644171834798982
XVI 138726 138868 +,SAR1,UPF1,0.012728524500000001,2.4444850000000014e-4
XVI 173163 174072 +,RPL7B,UPF1,0.001522606,2.1444673003530117e-4
XVI 173666 174081 +,RPL7B,UPF1,0.0012087163333333332,1.0773483330587398e-4
XVI 173666 174089 +,RPL7B,UPF1,0.0014260639999999999,4.1160800000000005e-4
XVI 218647 218721 +,SPT14,UPF1,0.7206687056666666,0.043770771132849016
XVI 218647 218724 +,SPT14,UPF1,0.028221931,0.009873306999999998
XVI 218647 218726 +,SPT14,UPF1,0.13073889633333333,0.03754069527272089
XVI 282139 282663 +,RPL33A,UPF1,0.001909564,1.3212694417238808e-4
XVI 305307 305415 +,TAF14,UPF1,0.015196264333333334,0.0010712129042853456
XVI 305307 305422 +,TAF14,UPF1,0.007545907,0.003036626719042091
XVI 377996 378393 -,RPS6A,UPF1,2.0171233333333332e-4,5.984303459978538e-5
XVI 378010 378389 -,RPS6A,UPF1,4.350756666666667e-4,1.84588241259055e-5
XVI 378013 378389 -,RPS6A,UPF1,3.67045e-4,1.461993639532448e-4
XVI 378017 378389 -,RPS6A,UPF1,1.74043e-4,2.4438999999999984e-5
XVI 404941 405457 +,RPS9A,UPF1,0.0011349273333333334,4.1728250142412856e-4
XVI 404957 405467 +,RPS9A,UPF1,0.0025046166666666666,2.0154363646725357e-4
XVI 406647 407019 +,RPL21B,UPF1,0.00285162,2.22046381182701e-4
XVI 406726 407067 +,RPL21B,UPF1,9.416439999999999e-4,2.51572e-4
XVI 406955 407067 +,RPL21B,UPF1,0.0011048243333333333,1.0534030223412965e-4
XVI 492948 493020 -,PHO85,UPF1,0.016206912333333334,0.006803635955983544
XVI 623129 623710 +,YOP1,UPF1,6.603665000000001e-4,2.6164999999999977e-6
XVI 623578 623737 +,YOP1,UPF1,3.74148e-4,6.610417338564941e-5
XVI 623578 623744 +,YOP1,UPF1,2.314745e-4,1.04805e-5
XVI 654168 654563 +,RPL43A,UPF1,4.906666666666666e-5,1.5521204134273147e-5
XVI 654168 654579 +,RPL43A,UPF1,2.1005166666666667e-4,2.405746740850148e-5
XVI 729321 729481 -,YPR098C,UPF1,0.001840979,7.106699999999996e-5
XVI 729354 729481 -,YPR098C,UPF1,0.03794193666666667,0.010166134334892205
XVI 75985 76223 -,RPL36B,UPF1,2.50647e-4,1.91147e-4
XVI 76004 76223 -,RPL36B,UPF1,1.1656600000000001e-4,7.147125125531246e-5
XVI 794975 795394 +,RPS23B,UPF1,7.3097e-5,3.609741554460652e-5
XVI 795030 795354 +,RPS23B,UPF1,7.334e-5,2.1024579266499802e-5
XVI 795030 795377 +,RPS23B,UPF1,8.819186666666667e-4,4.971202695637257e-5
XVI 795135 795394 +,RPS23B,UPF1,0.007276332666666666,6.386779440871938e-4
XVI 795166 795394 +,RPS23B,UPF1,7.347566666666667e-5,3.6676802733850426e-5
