intron_ID,gene,sample_prefix,Ave,SE
IV 337525 337606 +,UBC9,U_R,9.006033333333333e-4,3.8745420763118726e-5
IV 337525 337606 +,UBC9,UPF1,0.0021009035,3.2628050000000014e-4
IV 337525 337617 +,UBC9,RRP6,0.0020405700000000002,4.367209999999999e-4
IV 337525 337617 +,UBC9,U_R,0.00740712,0.0010425817636158486
IV 337525 337617 +,UBC9,UPF1,0.006526732666666667,0.0018515144199428872
IV 337525 337635 +,UBC9,RRP6,0.0023496803333333334,0.0011494248198985345
IV 337525 337635 +,UBC9,U_R,0.004544199,7.135559589551007e-4
IV 337525 337635 +,UBC9,UPF1,0.0056225906666666665,7.231902789956305e-4
IV 337525 337894 +,UBC9,RRP6,0.0021220045,2.8376949999999997e-4
IV 337525 337894 +,UBC9,U_R,0.0024886166666666667,0.0012236138024727323
IV 337525 337894 +,UBC9,UPF1,0.0012804754999999998,3.9316449999999995e-4
IV 340811 341183 -,YDL061C_five_prime_UTR_intron,RRP6,0.004964870666666667,2.1849843256976565e-4
IV 340811 341183 -,YDL061C_five_prime_UTR_intron,U_R,0.004103562666666666,3.5364800395182647e-4
IV 340811 341183 -,YDL061C_five_prime_UTR_intron,UPF1,0.0034682633333333332,8.477331069578707e-4
IV 340829 341219 -,YDL061C_five_prime_UTR_intron,RRP6,7.72552e-4,2.8133105286358515e-4
IV 340829 341219 -,YDL061C_five_prime_UTR_intron,U_R,4.705495e-4,2.895050000000003e-5
IV 340829 341219 -,YDL061C_five_prime_UTR_intron,UPF1,0.00214241,8.650153548009038e-4
IV 399362 399495 +,ARP2,RRP6,0.002226595333333333,0.001602753270571855
IV 399362 399495 +,ARP2,U_R,0.0062114806666666664,0.0014473624425107824
IV 399362 399495 +,ARP2,UPF1,0.009380489,0.0022619275828832364
IV 399362 399818 +,ARP2,U_R,0.0011235659999999999,3.719999999999993e-5
IV 399362 399818 +,ARP2,UPF1,0.0015373936666666667,9.674158078930924e-4
IV 457476 458097 -,MAF1,RRP6,0.013014643,0.0025616810000000005
IV 457476 458097 -,MAF1,U_R,0.010597146333333333,0.005467172852475654
IV 457476 458097 -,MAF1,UPF1,0.008393861333333334,0.00173532032650616
IV 457716 458097 -,MAF1,U_R,0.005501260333333333,0.0016930777875547968
IV 457716 458097 -,MAF1,UPF1,0.0016730996666666667,2.701948599519323e-5
IV 458002 458097 -,MAF1,U_R,0.0058531615000000006,5.434264999999998e-4
IV 458002 458097 -,MAF1,UPF1,0.004418844,0.0027330209634718015
IV 458039 458097 -,MAF1,RRP6,0.005684182666666667,0.0023867685846700997
IV 458039 458097 -,MAF1,U_R,0.009303373,0.001120879370134152
IV 458039 458097 -,MAF1,UPF1,0.010454964666666667,0.005216596597405898
IV 491558 491897 +,RPS11A,RRP6,1.3093266666666667e-4,5.764585253752241e-5
IV 491558 491897 +,RPS11A,UPF1,1.8244e-4,7.513529410558885e-5
IV 491560 491887 +,RPS11A,RRP6,2.8000000000000003e-5,8.999999999999997e-7
IV 491560 491887 +,RPS11A,U_R,8.266666666666667e-5,8.833710683763903e-6
IV 491560 491887 +,RPS11A,UPF1,8.491766666666667e-5,3.1775064313249015e-5
IV 491666 491898 +,RPS11A,UPF1,7.00915e-5,4.13915e-5
IV 491670 491898 +,RPS11A,U_R,1.3230433333333332e-4,3.284947574585899e-5
IV 491670 491898 +,RPS11A,UPF1,7.03915e-5,4.10915e-5
IV 491689 491898 +,RPS11A,RRP6,1.4527266666666667e-4,2.2599211080133846e-5
IV 491689 491898 +,RPS11A,U_R,0.0013812773333333334,1.679036534845042e-4
IV 491689 491898 +,RPS11A,UPF1,0.001842191,6.343440002343627e-5
IV 491787 491898 +,RPS11A,RRP6,7.045e-5,1.625e-5
IV 491787 491898 +,RPS11A,UPF1,1.520853333333333e-4,4.9254355578409964e-5
IV 579465 580017 +,RPS13,RRP6,4.209999999999999e-5,7.000000000000001e-7
IV 579465 580017 +,RPS13,U_R,0.0010197323333333333,7.199192770592024e-4
IV 579465 580017 +,RPS13,UPF1,0.00105086,8.880865478129559e-4
IV 579479 580024 +,RPS13,RRP6,5.3966666666666666e-5,1.1873546694695364e-5
IV 579479 580024 +,RPS13,U_R,1.8109666666666667e-4,6.88898114003644e-5
IV 579479 580024 +,RPS13,UPF1,3.9669966666666667e-4,1.6114027311252076e-4
IV 579708 580017 +,RPS13,U_R,9.0263e-5,4.4763e-5
IV 579895 580017 +,RPS13,RRP6,2.74692e-4,5.2339294362203e-5
IV 579895 580017 +,RPS13,U_R,3.5155066666666665e-4,3.640305795915747e-5
IV 579895 580017 +,RPS13,UPF1,6.573659999999999e-4,5.052857125429137e-5
IV 629906 630038 +,UBC13,RRP6,0.0025971279999999998,1.9616799999999982e-4
IV 629906 630038 +,UBC13,U_R,0.006879114666666667,0.0010699333849158296
IV 629906 630038 +,UBC13,UPF1,2.5072115385,2.4927884614999996
IV 629906 630056 +,UBC13,RRP6,0.005111758333333333,9.928025778663707e-4
IV 629906 630056 +,UBC13,U_R,0.019759407333333333,0.00254113009101819
IV 629906 630056 +,UBC13,UPF1,7.347092267,7.3264541969773065
IV 629906 630189 +,UBC13,UPF1,0.005429225,0.002984237
IV 652781 653480 +,YDR099W_five_prime_UTR_intron,RRP6,0.0020776623333333332,6.102400047351133e-4
IV 652781 653480 +,YDR099W_five_prime_UTR_intron,U_R,0.0017526555,1.7933849999999998e-4
IV 652781 653480 +,YDR099W_five_prime_UTR_intron,UPF1,0.001803647,4.0883221264637813e-4
IV 652781 653490 +,YDR099W_five_prime_UTR_intron,RRP6,0.002316881,4.78646e-4
IV 652781 653490 +,YDR099W_five_prime_UTR_intron,U_R,5.58813e-4,2.13985e-4
IV 652781 653490 +,YDR099W_five_prime_UTR_intron,UPF1,4.84657e-4,1.2859300476438575e-4
IV 652781 653526 +,YDR099W_five_prime_UTR_intron,RRP6,0.03384067566666667,0.0026946605011388936
IV 652781 653526 +,YDR099W_five_prime_UTR_intron,U_R,0.037658004,0.001277449836157961
IV 652781 653526 +,YDR099W_five_prime_UTR_intron,UPF1,0.029844344000000002,0.0011166384475211012
IV 652781 653555 +,YDR099W_five_prime_UTR_intron,RRP6,0.0013184784999999998,5.197565e-4
IV 652781 653555 +,YDR099W_five_prime_UTR_intron,UPF1,5.404475e-4,1.6952749999999995e-4
IV 652781 653562 +,YDR099W_five_prime_UTR_intron,RRP6,0.0019297840000000001,9.828837319776605e-4
IV 652781 653562 +,YDR099W_five_prime_UTR_intron,U_R,0.0015056596666666667,4.582968539212452e-4
IV 652781 653562 +,YDR099W_five_prime_UTR_intron,UPF1,0.001321864,4.26646250264002e-4
IV 65307 65371 +,DTD1,RRP6,0.0024956135,6.539924999999999e-4
IV 65307 65371 +,DTD1,UPF1,0.0024685339999999997,8.183085840863049e-4
IV 65307 65403 +,DTD1,U_R,0.006337804666666666,0.0023210012250567164
IV 65307 65403 +,DTD1,UPF1,0.006860375,0.0021280975586657207
IV 65307 65406 +,DTD1,U_R,0.006740203,0.001059158876624749
IV 65307 65406 +,DTD1,UPF1,0.006607798666666667,0.0022150991609383493
IV 65307 65439 +,DTD1,U_R,0.006237330500000001,7.002315000000001e-4
IV 65307 65439 +,DTD1,UPF1,0.006301397333333333,0.0015060378743274613
IV 653134 653523 +,YDR099W_five_prime_UTR_intron,U_R,0.003576791666666667,0.0018062017033764837
IV 653134 653523 +,YDR099W_five_prime_UTR_intron,UPF1,0.0020707333333333335,0.0010848592433368694
IV 715178 715358 -,SAC6,RRP6,5.58458e-4,3.5718999999999974e-5
IV 715178 715358 -,SAC6,U_R,0.0027395935,1.0454750000000014e-4
IV 715178 715358 -,SAC6,UPF1,0.00388471,0.0016698508215193955
IV 715192 715358 -,SAC6,RRP6,0.004004021666666666,9.083156246574085e-4
IV 715192 715358 -,SAC6,U_R,0.014500836000000001,0.001015407404942962
IV 715192 715358 -,SAC6,UPF1,0.023629779333333333,0.0012344745700340603
IV 715246 715358 -,SAC6,U_R,0.001512004,1.9448100000000004e-4
IV 715246 715358 -,SAC6,UPF1,0.002860545333333333,6.188120270651212e-4
IV 715248 715354 -,SAC6,RRP6,0.007127353333333333,0.002713489178953937
IV 715248 715354 -,SAC6,U_R,0.016569877333333333,9.509529728155739e-4
IV 715248 715354 -,SAC6,UPF1,0.017944788666666666,0.004200100475354383
IV 733686 733775 -,RUB1,RRP6,0.008641496333333333,6.536753067378161e-4
IV 733686 733775 -,RUB1,U_R,0.006780529,0.0031472318682668325
IV 733686 733775 -,RUB1,UPF1,0.011284775666666667,0.0018161097448080549
IV 733708 733775 -,RUB1,RRP6,0.0016670326666666667,8.41906943531634e-4
IV 733708 733775 -,RUB1,U_R,0.0035027755000000002,0.0015017744999999997
IV 733708 733775 -,RUB1,UPF1,0.004186268666666667,4.853478857484027e-4
IX 155223 155433 +,COX5B,RRP6,0.015931531999999998,0.00689266448089796
IX 155223 155433 +,COX5B,U_R,0.006855345,0.004964986
IX 155223 155438 +,COX5B,RRP6,0.026899776333333333,0.00863824989048616
IX 155223 155438 +,COX5B,U_R,0.034739933333333334,0.008407280657838743
IX 231954 232366 -,RPS24B,U_R,8.05278e-4,2.9377466470976245e-4
IX 231954 232366 -,RPS24B,UPF1,0.00090742800000000005,2.3739175428041587e-4
IX 256554 257025 -,RPL34B,RRP6,8.481433333333333e-5,3.4506553079733194e-5
IX 256554 257025 -,RPL34B,U_R,1.0757099999999999e-4,2.690000000000003e-7
IX 256554 257025 -,RPL34B,UPF1,1.9851333333333334e-4,3.1643714311762526e-5
IX 256555 256785 -,RPL34B,U_R,9.023466666666666e-5,6.218762150496226e-5
IX 256555 256785 -,RPL34B,UPF1,3.765e-5,1.0950000000000002e-5
IX 316772 317148 +,RPL2B,U_R,4.2457566666666665e-4,1.317233181461978e-4
IX 316772 317148 +,RPL2B,UPF1,3.8823466666666664e-4,7.337206946409814e-5
IX 316847 317171 +,RPL2B,U_R,3.401695e-4,5.74975e-5
IX 316847 317171 +,RPL2B,UPF1,4.50048e-4,1.424698903955967e-4
IX 317047 317171 +,RPL2B,U_R,3.307443333333333e-4,7.950153188531094e-5
IX 317047 317171 +,RPL2B,UPF1,5.62267e-4,2.575070793201616e-5
IX 47699 47755 +,YIL156W-B,RRP6,0.001522666,3.012900000000005e-5
IX 47699 47755 +,YIL156W-B,U_R,0.0035080613333333334,0.0016131977758636557
IX 47699 47755 +,YIL156W-B,UPF1,0.004749408333333333,0.0019334977825728457
IX 47699 47756 +,YIL156W-B,RRP6,0.0027168416666666665,6.255932610550122e-4
IX 47699 47756 +,YIL156W-B,U_R,0.006010975666666666,0.002089728011106895
IX 47699 47756 +,YIL156W-B,UPF1,0.00670078,0.0020711500000000003
IX 47699 47764 +,YIL156W-B,RRP6,0.03942789233333333,0.0052194071922642814
IX 47699 47764 +,YIL156W-B,U_R,0.11492663933333333,0.009865556852805327
IX 47699 47764 +,YIL156W-B,UPF1,0.12081384266666666,0.01741939724922861
IX 47699 47788 +,YIL156W-B,RRP6,0.006657988,4.4680799999999993e-4
IX 47699 47788 +,YIL156W-B,U_R,0.003594143,9.356131879453889e-4
IX 47699 47788 +,YIL156W-B,UPF1,0.005613475,0.0021359733391497038
IX 68716 69150 +,RPL40A,U_R,2.02663e-4,6.689320611492122e-5
IX 99096 99381 -,RPL16A,U_R,8.1266e-5,2.7566e-5
IX 99096 99381 -,RPL16A,UPF1,2.58122e-4,2.1422199999999997e-4
IX 99096 99414 -,RPL16A,RRP6,1.0442749999999999e-4,1.76275e-5
IX 99096 99414 -,RPL16A,U_R,3.9818933333333334e-4,1.5074762328290436e-4
IX 99096 99414 -,RPL16A,UPF1,6.357936666666667e-4,8.490198714858079e-5
IX 99120 99385 -,RPL16A,RRP6,1.9821266666666666e-4,7.763775624512714e-5
IX 99120 99385 -,RPL16A,U_R,2.50327e-4,1.291629567032798e-4
IX 99120 99385 -,RPL16A,UPF1,1.67408e-4,5.0045369056487125e-5
IX 99131 99385 -,RPL16A,RRP6,7.197903333333334e-4,6.003417427136352e-5
IX 99131 99385 -,RPL16A,U_R,0.006473406333333333,4.892028094946354e-4
IX 99131 99385 -,RPL16A,UPF1,0.006851618666666667,1.3519954144687187e-4
IX 99133 99385 -,RPL16A,U_R,2.0778066666666666e-4,1.134504286995475e-4
IX 99133 99385 -,RPL16A,UPF1,1.3987166666666666e-4,5.603652873597523e-5
IX 99137 99385 -,RPL16A,U_R,1.270395e-4,3.39395e-5
IX 99137 99385 -,RPL16A,UPF1,3.0492966666666665e-4,7.185850997233693e-5
V 148195 148291 +,GIM4,RRP6,0.0013427763333333333,6.176581245695533e-4
V 148195 148291 +,GIM4,U_R,0.0010400033333333334,2.697790733608603e-4
V 148195 148291 +,GIM4,UPF1,0.0015261963333333332,2.3217262401952372e-4
V 158999 159091 -,PMI40,RRP6,0.001539045,9.656509999999999e-4
V 158999 159091 -,PMI40,U_R,0.0011997216666666667,4.7946920834617847e-4
V 158999 159091 -,PMI40,UPF1,9.79494e-4,4.0338995565746726e-4
V 166758 166874 -,TMA20,U_R,0.00133526,6.5545e-4
V 166758 166874 -,TMA20,UPF1,0.0012325195,6.308345e-4
V 269717 270148 -,RPL34A,U_R,1.7612133333333332e-4,2.1285396404838483e-5
V 269717 270148 -,RPL34A,UPF1,4.7311499999999997e-4,1.2192999999999998e-4
V 269751 270147 -,RPL34A,RRP6,8.33425e-5,2.5542499999999995e-5
V 269751 270147 -,RPL34A,U_R,2.0408e-4,6.6282e-5
V 269751 270147 -,RPL34A,UPF1,1.9376849999999999e-4,7.67065e-5
V 269784 270148 -,RPL34A,RRP6,8.847863333333333e-4,1.570369266397061e-4
V 269784 270148 -,RPL34A,U_R,0.017909265333333334,6.921113202814834e-4
V 269784 270148 -,RPL34A,UPF1,0.018360699666666667,6.282232764949975e-4
V 269788 270148 -,RPL34A,U_R,3.720293333333334e-4,1.5300774375755555e-4
V 269788 270148 -,RPL34A,UPF1,4.469093333333333e-4,1.082673089569413e-4
V 306427 306791 +,RPS24A,U_R,1.68799e-4,8.899899999999999e-5
V 306427 306791 +,RPS24A,UPF1,1.521145e-4,1.1499999999991333e-8
V 307656 307848 +,YOS1,RRP6,0.003637513,7.774709126115267e-4
V 307656 307848 +,YOS1,U_R,0.001765754,6.845480132681223e-4
V 307656 307848 +,YOS1,UPF1,0.001956459,2.877059999999999e-4
V 307747 307813 +,YOS1,U_R,7.803745000000001e-4,3.252085e-4
V 307747 307813 +,YOS1,UPF1,0.001271182,4.726076092598736e-4
V 307747 307816 +,YOS1,RRP6,0.0017803933333333333,2.5174387268434386e-4
V 307747 307816 +,YOS1,U_R,0.001950018,8.285482882858026e-4
V 307747 307816 +,YOS1,UPF1,0.002864227,7.006643407918899e-4
V 307747 307818 +,YOS1,RRP6,0.004509238333333334,9.415905644387645e-4
V 307747 307818 +,YOS1,U_R,0.016914696666666666,5.327306858192462e-4
V 307747 307818 +,YOS1,UPF1,0.022197209333333332,0.0015791902008630168
V 307747 307824 +,YOS1,RRP6,0.0020819146666666666,7.831031274790342e-4
V 307747 307824 +,YOS1,U_R,0.0020027363333333333,8.485404601318535e-4
V 307747 307824 +,YOS1,UPF1,0.002016214,5.84425381961062e-4
V 307747 307826 +,YOS1,UPF1,0.0011366213333333334,4.937821663649986e-4
V 307747 307828 +,YOS1,U_R,5.03979e-4,4.881299999999998e-5
V 307747 307828 +,YOS1,UPF1,0.0014737625000000002,1.9499049999999996e-4
V 307747 307838 +,YOS1,RRP6,0.0021559220000000002,3.9495186360534283e-4
V 307747 307838 +,YOS1,U_R,6.13071e-4,1.1267342538061051e-4
V 307747 307838 +,YOS1,UPF1,0.0015960026666666665,6.553620242584332e-4
V 307957 308054 +,YOS1,UPF1,4.1671950000000003e-4,4.6885000000000145e-6
V 307958 308068 +,YOS1,RRP6,0.002661264333333333,4.3049655914549563e-4
V 307958 308068 +,YOS1,U_R,0.003408964333333333,0.0011789174533253426
V 307958 308068 +,YOS1,UPF1,0.0032744926666666667,6.367777564462957e-4
V 348093 348276 -,AIM11,RRP6,0.009555704666666666,0.002803706290781682
V 348093 348276 -,AIM11,U_R,0.029023459,0.012002181999999998
V 348192 348276 -,AIM11,RRP6,0.0166116315,0.0025271245
V 348192 348276 -,AIM11,UPF1,0.024646782,0.008320251
V 348202 348286 -,AIM11,U_R,0.010010074,0.0027733985781528657
V 348202 348286 -,AIM11,UPF1,0.011895463666666667,0.007788545362847703
V 362734 363093 +,YER102W_five_prime_UTR_intron,RRP6,7.246666666666666e-5,2.2519127672072713e-6
V 362734 363093 +,YER102W_five_prime_UTR_intron,UPF1,2.908995e-4,1.4830749999999998e-4
V 362913 363092 +,YER102W_five_prime_UTR_intron,RRP6,4.8561333333333335e-4,1.3719305224188448e-4
V 362913 363092 +,YER102W_five_prime_UTR_intron,U_R,2.08527e-4,2.2108182112813642e-5
V 362913 363092 +,YER102W_five_prime_UTR_intron,UPF1,4.107125e-4,1.1790849999999996e-4
V 396771 397281 +,RPL23B,RRP6,5.02749e-4,3.1514314572904807e-4
V 396771 397281 +,RPL23B,U_R,5.08034e-4,3.165413862372502e-4
V 396771 397281 +,RPL23B,UPF1,5.416666666666666e-4,2.4086088129688293e-4
V 396811 397282 +,RPL23B,RRP6,3.076453333333333e-4,4.2079892800613355e-5
V 396811 397282 +,RPL23B,U_R,2.68707e-4,1.2384068801084725e-4
V 396811 397282 +,RPL23B,UPF1,2.07171e-4,5.969499829131416e-5
V 396811 397285 +,RPL23B,RRP6,1.1131166666666666e-4,1.3258225903608336e-5
V 396811 397285 +,RPL23B,U_R,3.0731233333333334e-4,2.800921559257079e-5
V 396811 397285 +,RPL23B,UPF1,3.24942e-4,3.859703026572553e-5
V 423591 423929 +,YER131W_five_prime_UTR_intron,U_R,2.1745e-4,7.7079e-5
V 423591 423929 +,YER131W_five_prime_UTR_intron,UPF1,1.2084566666666667e-4,3.1024448602853724e-6
V 423591 423931 +,YER131W_five_prime_UTR_intron,RRP6,6.82032e-4,5.203725970081438e-4
V 423591 423931 +,YER131W_five_prime_UTR_intron,U_R,0.00300634,3.222435008907602e-4
V 423591 423931 +,YER131W_five_prime_UTR_intron,UPF1,0.0034631516666666666,5.014794229445289e-4
V 423591 423941 +,YER131W_five_prime_UTR_intron,RRP6,2.185275e-4,1.1001499999999991e-5
V 423825 423951 +,YER131W_five_prime_UTR_intron,RRP6,7.134466666666667e-4,1.656077510598796e-5
V 423825 423951 +,YER131W_five_prime_UTR_intron,U_R,0.0024803223333333332,2.0192387289713363e-4
V 423825 423951 +,YER131W_five_prime_UTR_intron,UPF1,0.0015318053333333334,1.7127105374944258e-4
VI 203285 203386 -,LSB3,U_R,0.0010657015,1.2761549999999998e-4
VI 203285 203386 -,LSB3,UPF1,0.003911686,0.001050299314801738
VI 203292 203386 -,LSB3,RRP6,0.005707573666666667,0.0019732017311250203
VI 203292 203386 -,LSB3,U_R,0.007224514333333333,0.002441186326367458
VI 203292 203386 -,LSB3,UPF1,0.006282158499999999,0.0012721384999999999
VI 221264 221414 -,RPL2A,U_R,0.0010994313333333333,2.8780129575822126e-4
VI 221264 221414 -,RPL2A,UPF1,9.799873333333332e-4,1.0101643817111043e-4
VI 221282 221414 -,RPL2A,U_R,3.11648e-4,8.947499999999998e-5
VI 221282 221414 -,RPL2A,UPF1,2.25012e-4,4.3276e-5
VI 223440 223771 -,YFR032C-A_five_prime_UTR_intron,RRP6,5.833629999999999e-4,2.75814289765777e-4
VI 223440 223771 -,YFR032C-A_five_prime_UTR_intron,U_R,0.00025443166666666664,1.6350564568064444e-4
VI 223440 223771 -,YFR032C-A_five_prime_UTR_intron,UPF1,5.046353333333333e-4,1.124245922449552e-4
VI 223441 223727 -,YFR032C-A_five_prime_UTR_intron,RRP6,2.14564e-4,7.298668290402937e-5
VI 223441 223727 -,YFR032C-A_five_prime_UTR_intron,U_R,3.605325e-4,6.98345e-5
VI 223441 223727 -,YFR032C-A_five_prime_UTR_intron,UPF1,4.969880000000001e-4,2.8132501911016264e-4
VI 54376 54686 -,ACT1,U_R,1.6728699999999999e-4,8.938699999999998e-5
VI 54376 54686 -,ACT1,UPF1,9.094999999999999e-5,2.499999999999993e-7
VI 64354 64856 -,RPL22B,RRP6,0.0014892965000000001,5.268325e-4
VI 64354 64920 -,RPL22B,RRP6,0.006170956,0.001108089828303193
VI 64354 64920 -,RPL22B,U_R,0.0031010363333333333,4.73551635563407e-4
VI 64354 64920 -,RPL22B,UPF1,0.004133611666666667,0.001024689639068229
VI 64357 64920 -,RPL22B,RRP6,0.0043249890000000004,0.0017348879136880862
VI 64357 64920 -,RPL22B,UPF1,0.003647276,0.00189289
VI 64588 64856 -,RPL22B,UPF1,0.0029655519999999998,2.7514446398271093e-4
VI 64588 64920 -,RPL22B,RRP6,9.852645e-4,2.280050000000002e-5
VI 64588 64920 -,RPL22B,U_R,0.004595642,0.001496908513839217
VI 64588 64920 -,RPL22B,UPF1,0.002091420666666667,6.107205314556279e-4
VI 64592 64856 -,RPL22B,U_R,0.003684810666666667,9.429811830183983e-4
VI 64592 64856 -,RPL22B,UPF1,0.007699348333333334,0.0014172007156351492
VI 64592 64920 -,RPL22B,RRP6,0.003139833666666667,0.001094565695127575
VI 64592 64920 -,RPL22B,U_R,0.020220257666666668,0.005419461531345138
VI 64592 64920 -,RPL22B,UPF1,0.016876155333333333,0.002033519436951967
VI 64600 64856 -,RPL22B,RRP6,0.015084923333333333,0.004041541305065075
VI 64600 64856 -,RPL22B,U_R,0.10342496866666667,0.005278566490519636
VI 64600 64856 -,RPL22B,UPF1,0.15679258566666668,0.011363878932196439
VII 148599 148711 -,YGL189C_five_prime_UTR_intron,RRP6,0.0012240475,3.923315e-4
VII 148599 148711 -,YGL189C_five_prime_UTR_intron,U_R,0.002053513,2.1990615143055906e-4
VII 148599 148711 -,YGL189C_five_prime_UTR_intron,UPF1,0.0026035423333333335,2.5671643777543953e-4
VII 148599 148716 -,YGL189C_five_prime_UTR_intron,RRP6,0.001846911,6.817968471864132e-5
VII 148599 148716 -,YGL189C_five_prime_UTR_intron,U_R,0.003456088,7.629250474472138e-4
VII 148599 148716 -,YGL189C_five_prime_UTR_intron,UPF1,0.004994373666666667,0.0014244060376943479
VII 148599 148767 -,YGL189C_five_prime_UTR_intron,RRP6,9.277986666666666e-4,3.4069464699656077e-4
VII 148599 148767 -,YGL189C_five_prime_UTR_intron,U_R,0.00324442,2.9990027620694184e-4
VII 148599 148767 -,YGL189C_five_prime_UTR_intron,UPF1,0.002800339666666667,8.090062587927104e-4
VII 148599 148897 -,YGL189C_five_prime_UTR_intron,U_R,0.07579794249999999,0.06332982149999998
VII 148599 148897 -,YGL189C_five_prime_UTR_intron,UPF1,0.07659780833333332,0.04472274959208839
VII 148599 148901 -,YGL189C_five_prime_UTR_intron,RRP6,0.001286994,5.467147712531036e-4
VII 148599 148901 -,YGL189C_five_prime_UTR_intron,U_R,8.378453333333333e-4,2.848676226930287e-4
VII 148599 148901 -,YGL189C_five_prime_UTR_intron,UPF1,4.689183333333333e-4,1.152403933889695e-4
VII 148599 148969 -,YGL189C_five_prime_UTR_intron,RRP6,0.0844122535,0.0838734605
VII 148599 148969 -,YGL189C_five_prime_UTR_intron,U_R,0.041265753,0.010945549
VII 148599 148969 -,YGL189C_five_prime_UTR_intron,UPF1,0.0239724085,0.0236738115
VII 148631 148715 -,YGL189C_five_prime_UTR_intron,RRP6,4.20413e-4,1.5101600000000002e-4
VII 148631 148715 -,YGL189C_five_prime_UTR_intron,U_R,0.0015941534999999998,6.727774999999998e-4
VII 148631 148715 -,YGL189C_five_prime_UTR_intron,UPF1,0.001476471,5.206759999999999e-4
VII 148641 148715 -,YGL189C_five_prime_UTR_intron,RRP6,0.00036724866666666667,8.580705124548008e-5
VII 148641 148715 -,YGL189C_five_prime_UTR_intron,U_R,6.24174e-4,1.8546365542606997e-4
VII 148641 148715 -,YGL189C_five_prime_UTR_intron,UPF1,5.286853333333334e-4,1.225445543796668e-4
VII 311136 311526 +,RPL28,UPF1,5.5599999999999996e-5,2.7199999999999994e-5
VII 311229 311526 +,RPL28,RRP6,3.65e-5,9.399999999999996e-6
VII 311229 311526 +,RPL28,U_R,4.37e-5,1.2150034293504416e-5
VII 311229 311526 +,RPL28,UPF1,1.12564e-4,2.9769155670481042e-5
VII 311350 311526 +,RPL28,U_R,0.0010827835,0.0010657835
VII 311350 311526 +,RPL28,UPF1,5.302486666666666e-4,2.2874409760861104e-4
VII 311400 311526 +,RPL28,RRP6,2.4826533333333333e-4,1.0014595586165449e-4
VII 311400 311526 +,RPL28,U_R,5.667123333333333e-4,1.4451060026440197e-4
VII 311400 311526 +,RPL28,UPF1,3.740286666666667e-4,1.823771614295801e-5
VII 364911 365432 -,RPL7A,U_R,1.470385e-4,1.1023849999999998e-4
VII 364965 365147 -,RPL7A,RRP6,5.2799999999999996e-5,2.0969104256818733e-5
VII 364965 365985 -,RPL7A,RRP6,5.96e-5,1.4601027361114012e-5
VII 364965 365985 -,RPL7A,U_R,2.2763433333333332e-4,4.484086122921568e-5
VII 364965 365985 -,RPL7A,UPF1,1.1742750000000001e-4,2.0827499999999993e-5
VII 364969 365432 -,RPL7A,U_R,1.14023e-4,3.5014667816978265e-5
VII 364969 365432 -,RPL7A,UPF1,1.34068e-4,4.057506201268623e-5
VII 364990 365432 -,RPL7A,U_R,3.2243333333333333e-4,1.4599992212022277e-4
VII 364990 365432 -,RPL7A,UPF1,3.332736666666667e-4,3.3816336926271465e-5
VII 365510 365985 -,RPL7A,U_R,8.455896666666666e-4,1.5533483734643834e-4
VII 365510 365985 -,RPL7A,UPF1,9.959909999999999e-4,5.569943565243724e-5
VII 365526 365985 -,RPL7A,RRP6,3.8136766666666666e-4,7.623666697054494e-5
VII 365526 365985 -,RPL7A,U_R,4.8035966666666667e-4,2.274268410473526e-4
VII 365526 365985 -,RPL7A,UPF1,5.905455e-4,3.403450000000001e-5
VII 365527 365969 -,RPL7A,RRP6,6.835000000000001e-5,1.985e-5
VII 365527 365969 -,RPL7A,U_R,4.37481e-4,4.365019125196744e-5
VII 365527 365969 -,RPL7A,UPF1,4.036373333333333e-4,5.198747458870367e-5
VII 365535 365985 -,RPL7A,U_R,1.09817e-4,3.021053804552312e-5
VII 365535 365985 -,RPL7A,UPF1,2.1114266666666666e-4,6.03384404320975e-5
VII 436313 436378 +,HOP2,RRP6,0.06245981133333333,0.009790703505609804
VII 436313 436378 +,HOP2,U_R,0.044534944666666666,0.012349430448601727
VII 436313 436378 +,HOP2,UPF1,0.017103482333333333,0.00356994321765171
VII 436313 436504 +,HOP2,RRP6,0.025594992666666667,0.008323214593218201
VII 436313 436504 +,HOP2,U_R,0.019831625,0.004879064246840372
VII 437966 438397 -,YGL031C_five_prime_UTR_intron,RRP6,1.878175e-4,1.1851749999999997e-4
VII 439085 439323 +,RPL30,RRP6,3.3833333333333334e-5,1.509551073811166e-5
VII 439085 439323 +,RPL30,U_R,5.2799999999999996e-5,3.25e-5
VII 439085 439323 +,RPL30,UPF1,7.664999999999999e-5,1.2849999999999992e-5
VII 439095 439325 +,RPL30,RRP6,1.9125366666666667e-4,5.299651422604238e-5
VII 439095 439325 +,RPL30,U_R,9.9648e-5,6.947999999999995e-6
VII 439095 439325 +,RPL30,UPF1,1.5158133333333335e-4,3.6153705948046023e-5
VII 439095 439326 +,RPL30,RRP6,5.15e-5,1.596757130353058e-5
VII 439095 439326 +,RPL30,U_R,3.145e-5,1.115e-5
VII 439095 439326 +,RPL30,UPF1,2.675e-5,9.050000000000001e-6
VII 439096 439325 +,RPL30,RRP6,2.8186733333333336e-4,3.635155531901093e-5
VII 439096 439325 +,RPL30,U_R,2.87119e-4,1.687705025569733e-5
